Id,ActivityHour,TotalIntensity,AverageIntensity,Hour
2022484408,4/13/2016 6:00:00 PM,31,0.516667,18:00
2022484408,4/13/2016 7:00:00 PM,27,0.45,19:00
2022484408,4/13/2016 8:00:00 PM,1,0.016667,20:00
2022484408,4/13/2016 9:00:00 PM,0,0,21:00
2022484408,4/13/2016 10:00:00 PM,0,0,22:00
2022484408,4/13/2016 11:00:00 PM,0,0,23:00
2022484408,4/14/2016 12:00:00 AM,0,0,0:00
2022484408,4/14/2016 1:00:00 AM,0,0,1:00
2022484408,4/14/2016 2:00:00 AM,0,0,2:00
2022484408,4/14/2016 3:00:00 AM,0,0,3:00
2022484408,4/14/2016 4:00:00 AM,0,0,4:00
2022484408,4/14/2016 5:00:00 AM,0,0,5:00
2022484408,4/14/2016 6:00:00 AM,0,0,6:00
2022484408,4/14/2016 7:00:00 AM,10,0.166667,7:00
2022484408,4/14/2016 8:00:00 AM,11,0.183333,8:00
2022484408,4/14/2016 9:00:00 AM,19,0.316667,9:00
2022484408,4/14/2016 10:00:00 AM,21,0.35,10:00
2022484408,4/14/2016 11:00:00 AM,13,0.216667,11:00
2022484408,4/14/2016 12:00:00 PM,9,0.15,12:00
2022484408,4/14/2016 1:00:00 PM,18,0.3,13:00
2022484408,4/14/2016 2:00:00 PM,47,0.783333,14:00
2022484408,4/14/2016 3:00:00 PM,13,0.216667,15:00
2022484408,4/14/2016 4:00:00 PM,24,0.4,16:00
2022484408,4/14/2016 5:00:00 PM,24,0.4,17:00
2022484408,4/14/2016 6:00:00 PM,104,1.733333,18:00
2022484408,4/14/2016 7:00:00 PM,29,0.483333,19:00
2022484408,4/14/2016 8:00:00 PM,17,0.283333,20:00
2022484408,4/14/2016 9:00:00 PM,0,0,21:00
2022484408,4/14/2016 10:00:00 PM,0,0,22:00
2022484408,4/14/2016 11:00:00 PM,0,0,23:00
2022484408,4/15/2016 12:00:00 AM,0,0,0:00
2022484408,4/15/2016 1:00:00 AM,0,0,1:00
2022484408,4/15/2016 2:00:00 AM,0,0,2:00
2022484408,4/15/2016 3:00:00 AM,0,0,3:00
2022484408,4/15/2016 4:00:00 AM,0,0,4:00
2022484408,4/15/2016 5:00:00 AM,0,0,5:00
2022484408,4/15/2016 6:00:00 AM,0,0,6:00
2022484408,4/15/2016 7:00:00 AM,21,0.35,7:00
2022484408,4/15/2016 8:00:00 AM,26,0.433333,8:00
2022484408,4/15/2016 9:00:00 AM,117,1.95,9:00
2022484408,4/15/2016 10:00:00 AM,25,0.416667,10:00
2022484408,4/15/2016 11:00:00 AM,24,0.4,11:00
2022484408,4/15/2016 12:00:00 PM,6,0.1,12:00
2022484408,4/15/2016 1:00:00 PM,44,0.733333,13:00
2022484408,4/15/2016 2:00:00 PM,26,0.433333,14:00
2022484408,4/15/2016 3:00:00 PM,19,0.316667,15:00
2022484408,4/15/2016 4:00:00 PM,33,0.55,16:00
2022484408,4/15/2016 5:00:00 PM,19,0.316667,17:00
2022484408,4/15/2016 6:00:00 PM,10,0.166667,18:00
2022484408,4/15/2016 7:00:00 PM,11,0.183333,19:00
2022484408,4/15/2016 8:00:00 PM,0,0,20:00
2022484408,4/15/2016 9:00:00 PM,0,0,21:00
2022484408,4/15/2016 10:00:00 PM,0,0,22:00
2022484408,4/15/2016 11:00:00 PM,0,0,23:00
2022484408,4/16/2016 12:00:00 AM,0,0,0:00
2022484408,4/16/2016 1:00:00 AM,0,0,1:00
2022484408,4/16/2016 2:00:00 AM,0,0,2:00
2022484408,4/16/2016 3:00:00 AM,0,0,3:00
2022484408,4/16/2016 4:00:00 AM,0,0,4:00
2022484408,4/16/2016 5:00:00 AM,0,0,5:00
2022484408,4/16/2016 6:00:00 AM,0,0,6:00
2022484408,4/16/2016 7:00:00 AM,4,0.066667,7:00
2022484408,4/16/2016 8:00:00 AM,26,0.433333,8:00
2022484408,4/16/2016 9:00:00 AM,133,2.216667,9:00
2022484408,4/16/2016 10:00:00 AM,25,0.416667,10:00
2022484408,4/16/2016 11:00:00 AM,22,0.366667,11:00
2022484408,4/16/2016 12:00:00 PM,19,0.316667,12:00
2022484408,4/16/2016 1:00:00 PM,27,0.45,13:00
2022484408,4/16/2016 2:00:00 PM,24,0.4,14:00
2022484408,4/16/2016 3:00:00 PM,16,0.266667,15:00
2022484408,4/16/2016 4:00:00 PM,0,0,16:00
2022484408,4/16/2016 5:00:00 PM,0,0,17:00
2022484408,4/16/2016 6:00:00 PM,0,0,18:00
2022484408,4/16/2016 7:00:00 PM,0,0,19:00
2022484408,4/16/2016 8:00:00 PM,0,0,20:00
2022484408,4/16/2016 9:00:00 PM,0,0,21:00
2022484408,4/16/2016 10:00:00 PM,0,0,22:00
2022484408,4/16/2016 11:00:00 PM,0,0,23:00
2022484408,4/17/2016 12:00:00 AM,0,0,0:00
2022484408,4/17/2016 1:00:00 AM,0,0,1:00
2022484408,4/17/2016 2:00:00 AM,0,0,2:00
2022484408,4/17/2016 3:00:00 AM,0,0,3:00
2022484408,4/17/2016 4:00:00 AM,0,0,4:00
2022484408,4/17/2016 5:00:00 AM,0,0,5:00
2022484408,4/17/2016 6:00:00 AM,0,0,6:00
2022484408,4/17/2016 7:00:00 AM,0,0,7:00
2022484408,4/17/2016 8:00:00 AM,23,0.383333,8:00
2022484408,4/17/2016 9:00:00 AM,114,1.9,9:00
2022484408,4/17/2016 10:00:00 AM,76,1.266667,10:00
2022484408,4/17/2016 11:00:00 AM,54,0.9,11:00
2022484408,4/17/2016 12:00:00 PM,5,0.083333,12:00
2022484408,4/17/2016 1:00:00 PM,10,0.166667,13:00
2022484408,4/17/2016 2:00:00 PM,45,0.75,14:00
2022484408,4/17/2016 3:00:00 PM,31,0.516667,15:00
2022484408,4/17/2016 4:00:00 PM,35,0.583333,16:00
2022484408,4/17/2016 5:00:00 PM,34,0.566667,17:00
2022484408,4/17/2016 6:00:00 PM,30,0.5,18:00
2022484408,4/17/2016 7:00:00 PM,11,0.183333,19:00
2022484408,4/17/2016 8:00:00 PM,5,0.083333,20:00
2022484408,4/17/2016 9:00:00 PM,0,0,21:00
2022484408,4/17/2016 10:00:00 PM,0,0,22:00
2022484408,4/17/2016 11:00:00 PM,0,0,23:00
2022484408,4/18/2016 12:00:00 AM,0,0,0:00
2022484408,4/18/2016 1:00:00 AM,0,0,1:00
2022484408,4/18/2016 2:00:00 AM,0,0,2:00
2022484408,4/18/2016 3:00:00 AM,0,0,3:00
2022484408,4/18/2016 4:00:00 AM,0,0,4:00
2022484408,4/18/2016 5:00:00 AM,0,0,5:00
2022484408,4/18/2016 6:00:00 AM,5,0.083333,6:00
2022484408,4/18/2016 7:00:00 AM,40,0.666667,7:00
2022484408,4/18/2016 8:00:00 AM,23,0.383333,8:00
2022484408,4/18/2016 9:00:00 AM,157,2.616667,9:00
2022484408,4/18/2016 10:00:00 AM,31,0.516667,10:00
2022484408,4/18/2016 11:00:00 AM,1,0.016667,11:00
2022484408,4/18/2016 12:00:00 PM,15,0.25,12:00
2022484408,4/18/2016 1:00:00 PM,14,0.233333,13:00
2022484408,4/18/2016 2:00:00 PM,40,0.666667,14:00
2022484408,4/18/2016 3:00:00 PM,28,0.466667,15:00
2022484408,4/18/2016 4:00:00 PM,18,0.3,16:00
2022484408,4/18/2016 5:00:00 PM,28,0.466667,17:00
2022484408,4/18/2016 6:00:00 PM,32,0.533333,18:00
2022484408,4/18/2016 7:00:00 PM,23,0.383333,19:00
2022484408,4/18/2016 8:00:00 PM,6,0.1,20:00
2022484408,4/18/2016 9:00:00 PM,0,0,21:00
2022484408,4/18/2016 10:00:00 PM,0,0,22:00
2022484408,4/18/2016 11:00:00 PM,0,0,23:00
2022484408,4/19/2016 12:00:00 AM,0,0,0:00
2022484408,4/19/2016 1:00:00 AM,0,0,1:00
2022484408,4/19/2016 2:00:00 AM,0,0,2:00
2022484408,4/19/2016 3:00:00 AM,0,0,3:00
2022484408,4/19/2016 4:00:00 AM,0,0,4:00
2022484408,4/19/2016 5:00:00 AM,0,0,5:00
2022484408,4/19/2016 6:00:00 AM,0,0,6:00
2022484408,4/19/2016 7:00:00 AM,0,0,7:00
2022484408,4/19/2016 8:00:00 AM,0,0,8:00
2022484408,4/19/2016 9:00:00 AM,20,0.333333,9:00
2022484408,4/19/2016 10:00:00 AM,13,0.216667,10:00
2022484408,4/19/2016 11:00:00 AM,20,0.333333,11:00
2022484408,4/19/2016 12:00:00 PM,24,0.4,12:00
2022484408,4/19/2016 1:00:00 PM,20,0.333333,13:00
2022484408,4/19/2016 2:00:00 PM,42,0.7,14:00
2022484408,4/19/2016 3:00:00 PM,35,0.583333,15:00
2022484408,4/19/2016 4:00:00 PM,121,2.016667,16:00
2022484408,4/19/2016 5:00:00 PM,23,0.383333,17:00
2022484408,4/19/2016 6:00:00 PM,25,0.416667,18:00
2022484408,4/19/2016 7:00:00 PM,14,0.233333,19:00
2022484408,4/19/2016 8:00:00 PM,0,0,20:00
2022484408,4/19/2016 9:00:00 PM,0,0,21:00
2022484408,4/19/2016 10:00:00 PM,0,0,22:00
2022484408,4/19/2016 11:00:00 PM,0,0,23:00
2022484408,4/20/2016 12:00:00 AM,0,0,0:00
2022484408,4/20/2016 1:00:00 AM,0,0,1:00
2022484408,4/20/2016 2:00:00 AM,0,0,2:00
2022484408,4/20/2016 3:00:00 AM,0,0,3:00
2022484408,4/20/2016 4:00:00 AM,0,0,4:00
2022484408,4/20/2016 5:00:00 AM,0,0,5:00
2022484408,4/20/2016 6:00:00 AM,7,0.116667,6:00
2022484408,4/20/2016 7:00:00 AM,36,0.6,7:00
2022484408,4/20/2016 8:00:00 AM,38,0.633333,8:00
2022484408,4/20/2016 9:00:00 AM,139,2.316667,9:00
2022484408,4/20/2016 10:00:00 AM,6,0.1,10:00
2022484408,4/20/2016 11:00:00 AM,16,0.266667,11:00
2022484408,4/20/2016 12:00:00 PM,56,0.933333,12:00
2022484408,4/20/2016 1:00:00 PM,31,0.516667,13:00
2022484408,4/20/2016 2:00:00 PM,72,1.2,14:00
2022484408,4/20/2016 3:00:00 PM,33,0.55,15:00
2022484408,4/20/2016 4:00:00 PM,25,0.416667,16:00
2022484408,4/20/2016 5:00:00 PM,27,0.45,17:00
2022484408,4/20/2016 6:00:00 PM,22,0.366667,18:00
2022484408,4/20/2016 7:00:00 PM,22,0.366667,19:00
2022484408,4/20/2016 8:00:00 PM,16,0.266667,20:00
2022484408,4/20/2016 9:00:00 PM,0,0,21:00
2022484408,4/20/2016 10:00:00 PM,0,0,22:00
2022484408,4/20/2016 11:00:00 PM,0,0,23:00
2022484408,4/21/2016 12:00:00 AM,0,0,0:00
2022484408,4/21/2016 1:00:00 AM,0,0,1:00
2022484408,4/21/2016 2:00:00 AM,0,0,2:00
2022484408,4/21/2016 3:00:00 AM,0,0,3:00
2022484408,4/21/2016 4:00:00 AM,0,0,4:00
2022484408,4/21/2016 5:00:00 AM,0,0,5:00
2022484408,4/21/2016 6:00:00 AM,0,0,6:00
2022484408,4/21/2016 7:00:00 AM,40,0.666667,7:00
2022484408,4/21/2016 8:00:00 AM,10,0.166667,8:00
2022484408,4/21/2016 9:00:00 AM,22,0.366667,9:00
2022484408,4/21/2016 10:00:00 AM,93,1.55,10:00
2022484408,4/21/2016 11:00:00 AM,71,1.183333,11:00
2022484408,4/21/2016 12:00:00 PM,102,1.7,12:00
2022484408,4/21/2016 1:00:00 PM,2,0.033333,13:00
2022484408,4/21/2016 2:00:00 PM,80,1.333333,14:00
2022484408,4/21/2016 3:00:00 PM,49,0.816667,15:00
2022484408,4/21/2016 4:00:00 PM,97,1.616667,16:00
2022484408,4/21/2016 5:00:00 PM,59,0.983333,17:00
2022484408,4/21/2016 6:00:00 PM,21,0.35,18:00
2022484408,4/21/2016 7:00:00 PM,17,0.283333,19:00
2022484408,4/21/2016 8:00:00 PM,10,0.166667,20:00
2022484408,4/21/2016 9:00:00 PM,0,0,21:00
2022484408,4/21/2016 10:00:00 PM,0,0,22:00
2022484408,4/21/2016 11:00:00 PM,0,0,23:00
2022484408,4/22/2016 12:00:00 AM,0,0,0:00
2022484408,4/22/2016 1:00:00 AM,0,0,1:00
2022484408,4/22/2016 2:00:00 AM,0,0,2:00
2022484408,4/22/2016 3:00:00 AM,0,0,3:00
2022484408,4/22/2016 4:00:00 AM,0,0,4:00
2022484408,4/22/2016 5:00:00 AM,0,0,5:00
2022484408,4/22/2016 6:00:00 AM,3,0.05,6:00
2022484408,4/22/2016 7:00:00 AM,32,0.533333,7:00
2022484408,4/22/2016 8:00:00 AM,17,0.283333,8:00
2022484408,4/22/2016 9:00:00 AM,151,2.516667,9:00
2022484408,4/22/2016 10:00:00 AM,48,0.8,10:00
2022484408,4/22/2016 11:00:00 AM,22,0.366667,11:00
2022484408,4/22/2016 12:00:00 PM,26,0.433333,12:00
2022484408,4/22/2016 1:00:00 PM,27,0.45,13:00
2022484408,4/22/2016 2:00:00 PM,32,0.533333,14:00
2022484408,4/22/2016 3:00:00 PM,20,0.333333,15:00
2022484408,4/22/2016 4:00:00 PM,7,0.116667,16:00
2022484408,4/22/2016 5:00:00 PM,8,0.133333,17:00
2022484408,4/22/2016 6:00:00 PM,19,0.316667,18:00
2022484408,4/22/2016 7:00:00 PM,27,0.45,19:00
2022484408,4/22/2016 8:00:00 PM,10,0.166667,20:00
2022484408,4/22/2016 9:00:00 PM,0,0,21:00
2022484408,4/22/2016 10:00:00 PM,0,0,22:00
2022484408,4/22/2016 11:00:00 PM,0,0,23:00
2022484408,4/23/2016 12:00:00 AM,0,0,0:00
2022484408,4/23/2016 1:00:00 AM,0,0,1:00
2022484408,4/23/2016 2:00:00 AM,0,0,2:00
2022484408,4/23/2016 3:00:00 AM,0,0,3:00
2022484408,4/23/2016 4:00:00 AM,0,0,4:00
2022484408,4/23/2016 5:00:00 AM,0,0,5:00
2022484408,4/23/2016 6:00:00 AM,0,0,6:00
2022484408,4/23/2016 7:00:00 AM,0,0,7:00
2022484408,4/23/2016 8:00:00 AM,0,0,8:00
2022484408,4/23/2016 9:00:00 AM,0,0,9:00
2022484408,4/23/2016 10:00:00 AM,0,0,10:00
2022484408,4/23/2016 11:00:00 AM,0,0,11:00
2022484408,4/23/2016 12:00:00 PM,13,0.216667,12:00
2022484408,4/23/2016 1:00:00 PM,40,0.666667,13:00
2022484408,4/23/2016 2:00:00 PM,25,0.416667,14:00
2022484408,4/23/2016 3:00:00 PM,33,0.55,15:00
2022484408,4/23/2016 4:00:00 PM,21,0.35,16:00
2022484408,4/23/2016 5:00:00 PM,29,0.483333,17:00
2022484408,4/23/2016 6:00:00 PM,33,0.55,18:00
2022484408,4/23/2016 7:00:00 PM,22,0.366667,19:00
2022484408,4/23/2016 8:00:00 PM,16,0.266667,20:00
2022484408,4/23/2016 9:00:00 PM,10,0.166667,21:00
2022484408,4/23/2016 10:00:00 PM,7,0.116667,22:00
2022484408,4/23/2016 11:00:00 PM,0,0,23:00
2022484408,4/24/2016 12:00:00 AM,0,0,0:00
2022484408,4/24/2016 1:00:00 AM,0,0,1:00
2022484408,4/24/2016 2:00:00 AM,0,0,2:00
2022484408,4/24/2016 3:00:00 AM,0,0,3:00
2022484408,4/24/2016 4:00:00 AM,0,0,4:00
2022484408,4/24/2016 5:00:00 AM,0,0,5:00
2022484408,4/24/2016 6:00:00 AM,0,0,6:00
2022484408,4/24/2016 7:00:00 AM,0,0,7:00
2022484408,4/24/2016 8:00:00 AM,63,1.05,8:00
2022484408,4/24/2016 9:00:00 AM,84,1.4,9:00
2022484408,4/24/2016 10:00:00 AM,18,0.3,10:00
2022484408,4/24/2016 11:00:00 AM,24,0.4,11:00
2022484408,4/24/2016 12:00:00 PM,17,0.283333,12:00
2022484408,4/24/2016 1:00:00 PM,48,0.8,13:00
2022484408,4/24/2016 2:00:00 PM,16,0.266667,14:00
2022484408,4/24/2016 3:00:00 PM,52,0.866667,15:00
2022484408,4/24/2016 4:00:00 PM,2,0.033333,16:00
2022484408,4/24/2016 5:00:00 PM,23,0.383333,17:00
2022484408,4/24/2016 6:00:00 PM,32,0.533333,18:00
2022484408,4/24/2016 7:00:00 PM,0,0,19:00
2022484408,4/24/2016 8:00:00 PM,0,0,20:00
2022484408,4/24/2016 9:00:00 PM,0,0,21:00
2022484408,4/24/2016 10:00:00 PM,0,0,22:00
2022484408,4/24/2016 11:00:00 PM,0,0,23:00
2022484408,4/25/2016 12:00:00 AM,0,0,0:00
2022484408,4/25/2016 1:00:00 AM,0,0,1:00
2022484408,4/25/2016 2:00:00 AM,0,0,2:00
2022484408,4/25/2016 3:00:00 AM,0,0,3:00
2022484408,4/25/2016 4:00:00 AM,0,0,4:00
2022484408,4/25/2016 5:00:00 AM,0,0,5:00
2022484408,4/25/2016 6:00:00 AM,0,0,6:00
2022484408,4/25/2016 7:00:00 AM,23,0.383333,7:00
2022484408,4/25/2016 8:00:00 AM,18,0.3,8:00
2022484408,4/25/2016 9:00:00 AM,155,2.583333,9:00
2022484408,4/25/2016 10:00:00 AM,10,0.166667,10:00
2022484408,4/25/2016 11:00:00 AM,0,0,11:00
2022484408,4/25/2016 12:00:00 PM,0,0,12:00
2022484408,4/25/2016 1:00:00 PM,4,0.066667,13:00
2022484408,4/25/2016 2:00:00 PM,40,0.666667,14:00
2022484408,4/25/2016 3:00:00 PM,16,0.266667,15:00
2022484408,4/25/2016 4:00:00 PM,25,0.416667,16:00
2022484408,4/25/2016 5:00:00 PM,19,0.316667,17:00
2022484408,4/25/2016 6:00:00 PM,17,0.283333,18:00
2022484408,4/25/2016 7:00:00 PM,34,0.566667,19:00
2022484408,4/25/2016 8:00:00 PM,4,0.066667,20:00
2022484408,4/25/2016 9:00:00 PM,0,0,21:00
2022484408,4/25/2016 10:00:00 PM,0,0,22:00
2022484408,4/25/2016 11:00:00 PM,0,0,23:00
2022484408,4/26/2016 12:00:00 AM,0,0,0:00
2022484408,4/26/2016 1:00:00 AM,0,0,1:00
2022484408,4/26/2016 2:00:00 AM,0,0,2:00
2022484408,4/26/2016 3:00:00 AM,0,0,3:00
2022484408,4/26/2016 4:00:00 AM,0,0,4:00
2022484408,4/26/2016 5:00:00 AM,0,0,5:00
2022484408,4/26/2016 6:00:00 AM,0,0,6:00
2022484408,4/26/2016 7:00:00 AM,30,0.5,7:00
2022484408,4/26/2016 8:00:00 AM,6,0.1,8:00
2022484408,4/26/2016 9:00:00 AM,35,0.583333,9:00
2022484408,4/26/2016 10:00:00 AM,157,2.616667,10:00
2022484408,4/26/2016 11:00:00 AM,72,1.2,11:00
2022484408,4/26/2016 12:00:00 PM,41,0.683333,12:00
2022484408,4/26/2016 1:00:00 PM,1,0.016667,13:00
2022484408,4/26/2016 2:00:00 PM,28,0.466667,14:00
2022484408,4/26/2016 3:00:00 PM,32,0.533333,15:00
2022484408,4/26/2016 4:00:00 PM,22,0.366667,16:00
2022484408,4/26/2016 5:00:00 PM,21,0.35,17:00
2022484408,4/26/2016 6:00:00 PM,21,0.35,18:00
2022484408,4/26/2016 7:00:00 PM,17,0.283333,19:00
2022484408,4/26/2016 8:00:00 PM,5,0.083333,20:00
2022484408,4/26/2016 9:00:00 PM,0,0,21:00
2022484408,4/26/2016 10:00:00 PM,0,0,22:00
2022484408,4/26/2016 11:00:00 PM,0,0,23:00
2022484408,4/27/2016 12:00:00 AM,0,0,0:00
2022484408,4/27/2016 1:00:00 AM,0,0,1:00
2022484408,4/27/2016 2:00:00 AM,0,0,2:00
2022484408,4/27/2016 3:00:00 AM,0,0,3:00
2022484408,4/27/2016 4:00:00 AM,0,0,4:00
2022484408,4/27/2016 5:00:00 AM,0,0,5:00
2022484408,4/27/2016 6:00:00 AM,0,0,6:00
2022484408,4/27/2016 7:00:00 AM,0,0,7:00
2022484408,4/27/2016 8:00:00 AM,0,0,8:00
2022484408,4/27/2016 9:00:00 AM,64,1.066667,9:00
2022484408,4/27/2016 10:00:00 AM,46,0.766667,10:00
2022484408,4/27/2016 11:00:00 AM,13,0.216667,11:00
2022484408,4/27/2016 12:00:00 PM,30,0.5,12:00
2022484408,4/27/2016 1:00:00 PM,40,0.666667,13:00
2022484408,4/27/2016 2:00:00 PM,38,0.633333,14:00
2022484408,4/27/2016 3:00:00 PM,11,0.183333,15:00
2022484408,4/27/2016 4:00:00 PM,23,0.383333,16:00
2022484408,4/27/2016 5:00:00 PM,18,0.3,17:00
2022484408,4/27/2016 6:00:00 PM,83,1.383333,18:00
2022484408,4/27/2016 7:00:00 PM,13,0.216667,19:00
2022484408,4/27/2016 8:00:00 PM,0,0,20:00
2022484408,4/27/2016 9:00:00 PM,0,0,21:00
2022484408,4/27/2016 10:00:00 PM,0,0,22:00
2022484408,4/27/2016 11:00:00 PM,0,0,23:00
2022484408,4/28/2016 12:00:00 AM,0,0,0:00
2022484408,4/28/2016 1:00:00 AM,0,0,1:00
2022484408,4/28/2016 2:00:00 AM,0,0,2:00
2022484408,4/28/2016 3:00:00 AM,0,0,3:00
2022484408,4/28/2016 4:00:00 AM,0,0,4:00
2022484408,4/28/2016 5:00:00 AM,0,0,5:00
2022484408,4/28/2016 6:00:00 AM,0,0,6:00
2022484408,4/28/2016 7:00:00 AM,12,0.2,7:00
2022484408,4/28/2016 8:00:00 AM,46,0.766667,8:00
2022484408,4/28/2016 9:00:00 AM,30,0.5,9:00
2022484408,4/28/2016 10:00:00 AM,37,0.616667,10:00
2022484408,4/28/2016 11:00:00 AM,31,0.516667,11:00
2022484408,4/28/2016 12:00:00 PM,71,1.183333,12:00
2022484408,4/28/2016 1:00:00 PM,5,0.083333,13:00
2022484408,4/28/2016 2:00:00 PM,31,0.516667,14:00
2022484408,4/28/2016 3:00:00 PM,4,0.066667,15:00
2022484408,4/28/2016 4:00:00 PM,24,0.4,16:00
2022484408,4/28/2016 5:00:00 PM,24,0.4,17:00
2022484408,4/28/2016 6:00:00 PM,13,0.216667,18:00
2022484408,4/28/2016 7:00:00 PM,6,0.1,19:00
2022484408,4/28/2016 8:00:00 PM,15,0.25,20:00
2022484408,4/28/2016 9:00:00 PM,0,0,21:00
2022484408,4/28/2016 10:00:00 PM,0,0,22:00
2022484408,4/28/2016 11:00:00 PM,0,0,23:00
2022484408,4/29/2016 12:00:00 AM,0,0,0:00
2022484408,4/29/2016 1:00:00 AM,0,0,1:00
2022484408,4/29/2016 2:00:00 AM,0,0,2:00
2022484408,4/29/2016 3:00:00 AM,0,0,3:00
2022484408,4/29/2016 4:00:00 AM,0,0,4:00
2022484408,4/29/2016 5:00:00 AM,0,0,5:00
2022484408,4/29/2016 6:00:00 AM,0,0,6:00
2022484408,4/29/2016 7:00:00 AM,0,0,7:00
2022484408,4/29/2016 8:00:00 AM,20,0.333333,8:00
2022484408,4/29/2016 9:00:00 AM,112,1.866667,9:00
2022484408,4/29/2016 10:00:00 AM,40,0.666667,10:00
2022484408,4/29/2016 11:00:00 AM,35,0.583333,11:00
2022484408,4/29/2016 12:00:00 PM,26,0.433333,12:00
2022484408,4/29/2016 1:00:00 PM,45,0.75,13:00
2022484408,4/29/2016 2:00:00 PM,47,0.783333,14:00
2022484408,4/29/2016 3:00:00 PM,17,0.283333,15:00
2022484408,4/29/2016 4:00:00 PM,30,0.5,16:00
2022484408,4/29/2016 5:00:00 PM,21,0.35,17:00
2022484408,4/29/2016 6:00:00 PM,14,0.233333,18:00
2022484408,4/29/2016 7:00:00 PM,17,0.283333,19:00
2022484408,4/29/2016 8:00:00 PM,0,0,20:00
2022484408,4/29/2016 9:00:00 PM,0,0,21:00
2022484408,4/29/2016 10:00:00 PM,0,0,22:00
2022484408,4/29/2016 11:00:00 PM,0,0,23:00
2022484408,4/30/2016 12:00:00 AM,0,0,0:00
2022484408,4/30/2016 1:00:00 AM,0,0,1:00
2022484408,4/30/2016 2:00:00 AM,0,0,2:00
2022484408,4/30/2016 3:00:00 AM,0,0,3:00
2022484408,4/30/2016 4:00:00 AM,0,0,4:00
2022484408,4/30/2016 5:00:00 AM,0,0,5:00
2022484408,4/30/2016 6:00:00 AM,12,0.2,6:00
2022484408,4/30/2016 7:00:00 AM,16,0.266667,7:00
2022484408,4/30/2016 8:00:00 AM,4,0.066667,8:00
2022484408,4/30/2016 9:00:00 AM,12,0.2,9:00
2022484408,4/30/2016 10:00:00 AM,44,0.733333,10:00
2022484408,4/30/2016 11:00:00 AM,26,0.433333,11:00
2022484408,4/30/2016 12:00:00 PM,30,0.5,12:00
2022484408,4/30/2016 1:00:00 PM,49,0.816667,13:00
2022484408,4/30/2016 2:00:00 PM,42,0.7,14:00
2022484408,4/30/2016 3:00:00 PM,53,0.883333,15:00
2022484408,4/30/2016 4:00:00 PM,88,1.466667,16:00
2022484408,4/30/2016 5:00:00 PM,32,0.533333,17:00
2022484408,4/30/2016 6:00:00 PM,17,0.283333,18:00
2022484408,4/30/2016 7:00:00 PM,18,0.3,19:00
2022484408,4/30/2016 8:00:00 PM,3,0.05,20:00
2022484408,4/30/2016 9:00:00 PM,0,0,21:00
2022484408,4/30/2016 10:00:00 PM,0,0,22:00
2022484408,4/30/2016 11:00:00 PM,0,0,23:00
2022484408,5/1/2016 12:00:00 AM,0,0,0:00
2022484408,5/1/2016 1:00:00 AM,0,0,1:00
2022484408,5/1/2016 2:00:00 AM,0,0,2:00
2022484408,5/1/2016 3:00:00 AM,0,0,3:00
2022484408,5/1/2016 4:00:00 AM,0,0,4:00
2022484408,5/1/2016 5:00:00 AM,0,0,5:00
2022484408,5/1/2016 6:00:00 AM,21,0.35,6:00
2022484408,5/1/2016 7:00:00 AM,14,0.233333,7:00
2022484408,5/1/2016 8:00:00 AM,2,0.033333,8:00
2022484408,5/1/2016 9:00:00 AM,9,0.15,9:00
2022484408,5/1/2016 10:00:00 AM,111,1.85,10:00
2022484408,5/1/2016 11:00:00 AM,20,0.333333,11:00
2022484408,5/1/2016 12:00:00 PM,9,0.15,12:00
2022484408,5/1/2016 1:00:00 PM,3,0.05,13:00
2022484408,5/1/2016 2:00:00 PM,14,0.233333,14:00
2022484408,5/1/2016 3:00:00 PM,26,0.433333,15:00
2022484408,5/1/2016 4:00:00 PM,26,0.433333,16:00
2022484408,5/1/2016 5:00:00 PM,38,0.633333,17:00
2022484408,5/1/2016 6:00:00 PM,36,0.6,18:00
2022484408,5/1/2016 7:00:00 PM,47,0.783333,19:00
2022484408,5/1/2016 8:00:00 PM,0,0,20:00
2022484408,5/1/2016 9:00:00 PM,0,0,21:00
2022484408,5/1/2016 10:00:00 PM,0,0,22:00
2022484408,5/1/2016 11:00:00 PM,0,0,23:00
2022484408,5/2/2016 12:00:00 AM,0,0,0:00
2022484408,5/2/2016 1:00:00 AM,0,0,1:00
2022484408,5/2/2016 2:00:00 AM,0,0,2:00
2022484408,5/2/2016 3:00:00 AM,0,0,3:00
2022484408,5/2/2016 4:00:00 AM,0,0,4:00
2022484408,5/2/2016 5:00:00 AM,0,0,5:00
2022484408,5/2/2016 6:00:00 AM,0,0,6:00
2022484408,5/2/2016 7:00:00 AM,19,0.316667,7:00
2022484408,5/2/2016 8:00:00 AM,18,0.3,8:00
2022484408,5/2/2016 9:00:00 AM,41,0.683333,9:00
2022484408,5/2/2016 10:00:00 AM,35,0.583333,10:00
2022484408,5/2/2016 11:00:00 AM,6,0.1,11:00
2022484408,5/2/2016 12:00:00 PM,33,0.55,12:00
2022484408,5/2/2016 1:00:00 PM,27,0.45,13:00
2022484408,5/2/2016 2:00:00 PM,126,2.1,14:00
2022484408,5/2/2016 3:00:00 PM,15,0.25,15:00
2022484408,5/2/2016 4:00:00 PM,31,0.516667,16:00
2022484408,5/2/2016 5:00:00 PM,18,0.3,17:00
2022484408,5/2/2016 6:00:00 PM,21,0.35,18:00
2022484408,5/2/2016 7:00:00 PM,11,0.183333,19:00
